clade,genome,assembly,group,track,table,clade.text,genome.text,assembly.text,group.text,track.text,table.text,downloadLink,bwEpitransPath
mammal,Human,hg38,RP-ElongatingRibos,Cenik15_RiboProElong,Cenik15_GM19240,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),LCL: Cenik 2015,GM19240 (Cenik15_GM19240),https://gwips.ucc.ie/downloads/download.php?tableName=Cenik15_GM19240&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Cenik15_GM19240.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Haas20_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Haas 2020 (Haas20_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Haas20_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Haas20_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Cenik15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Cenik 2015 (Cenik15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Cenik15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Cenik15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Battle15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Battle 2015 (Battle15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Battle15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Battle15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Tanenbaum15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Tanenbaum 2015 (Tanenbaum15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Tanenbaum15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Tanenbaum15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Elkon15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Elkon 2015 (Elkon15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Elkon15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Elkon15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Sidrauski15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Sidrauski 2015 (Sidrauski15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Sidrauski15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Sidrauski15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Jang15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Jang 2015 (Jang15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Jang15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Jang15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Tirosh15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Tirosh 2015 (Tirosh15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Tirosh15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Tirosh15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Werner15_All_ribopro_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Werner 2015 (Werner15_All_ribopro_track),https://gwips.ucc.ie/downloads/download.php?tableName=Werner15_All_ribopro_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Werner15_All_ribopro_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Ji15_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Ji 2015 (Ji15_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Ji15_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Ji15_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Ji15_All_RiboProInit_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Ji 2015 (Ji15_All_RiboProInit_track),https://gwips.ucc.ie/downloads/download.php?tableName=Ji15_All_RiboProInit_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Ji15_All_RiboProInit_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Reid15_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Reid 2015 (Reid15_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Reid15_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Reid15_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Iwasaki16_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Iwasaki 2016 (Iwasaki16_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Iwasaki16_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Iwasaki16_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Wiita13_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Wiita 2013 (Wiita13_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Wiita13_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Wiita13_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Rubio14_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Rubio 2014 (Rubio14_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Rubio14_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Rubio14_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Niu13_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Niu 2013 (Niu13_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Niu13_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Niu13_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Wolfe14_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Wolfe 2014 (Wolfe14_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Wolfe14_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Wolfe14_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Guo14_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Guo 2014 (Guo14_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Guo14_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Guo14_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Park16_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Park 2016 (Park16_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Park16_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Park16_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Zur16_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Zur 2016 (Zur16_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Zur16_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Zur16_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Xu16_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Xu 2016 (Xu16_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Xu16_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Xu16_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Gawron16_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Gawron 2016 (Gawron16_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Gawron16_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Gawron16_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Gawron16_All_RiboProInit_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Gawron 2016 (Gawron16_All_RiboProInit_track),https://gwips.ucc.ie/downloads/download.php?tableName=Gawron16_All_RiboProInit_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Gawron16_All_RiboProInit_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Crappe15_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Crappe 2015 (Crappe15_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Crappe15_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Crappe15_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Crappe15_All_RiboProInit_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Crappe 2015 (Crappe15_All_RiboProInit_track),https://gwips.ucc.ie/downloads/download.php?tableName=Crappe15_All_RiboProInit_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Crappe15_All_RiboProInit_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Calviello16_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Calviello 2016 (Calviello16_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Calviello16_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Calviello16_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Su15_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Su 2015 (Su15_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Su15_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Su15_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Wein14_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Wein 2014 (Wein14_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Wein14_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Wein14_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Raj16_All_RiboProInit_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Raj 2016 (Raj16_All_RiboProInit_track),https://gwips.ucc.ie/downloads/download.php?tableName=Raj16_All_RiboProInit_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Raj16_All_RiboProInit_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Yoon14_All_RiboProElong_track,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Yoon 2014 (Yoon14_All_RiboProElong_track),https://gwips.ucc.ie/downloads/download.php?tableName=Yoon14_All_RiboProElong_track&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Yoon14_All_RiboProElong_track.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Mills16_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Mills 2016 (Mills16_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Mills16_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Mills16_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Shi17_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Shi 2017 (Shi17_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Shi17_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Shi17_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Ingolia12_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Ingolia 2012 (Ingolia12_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Ingolia12_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Ingolia12_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Malecki17_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Malecki 2017 (Malecki17_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Malecki17_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Malecki17_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Jakobsson17_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Jakobsson 2017 (Jakobsson17_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Jakobsson17_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Jakobsson17_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Park17_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Park 2017 (Park17_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Park17_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Park17_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Andreev15_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Andreev 2015 (Andreev15_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Andreev15_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Andreev15_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Zhang17_RiboProInit_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Zhang 2017 (Zhang17_RiboProInit_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Zhang17_RiboProInit_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Zhang17_RiboProInit_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Zhang17_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Zhang 2017 (Zhang17_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Zhang17_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Zhang17_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Gao14_RiboProInit_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Gao 2014 (Gao14_RiboProInit_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Gao14_RiboProInit_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Gao14_RiboProInit_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Gao14_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Gao 2014 (Gao14_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Gao14_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Gao14_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Oh16_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Oh 2016 (Oh16_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Oh16_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Oh16_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,LoayzaPuch16_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,LoayzaPuch 2016 (LoayzaPuch16_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=LoayzaPuch16_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/LoayzaPuch16_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Lauria18_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Lauria 2018 (Lauria18_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Lauria18_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Lauria18_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Fijalkowska17_RiboProInit_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Fijalkowska 2017 (Fijalkowska17_RiboProInit_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Fijalkowska17_RiboProInit_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Fijalkowska17_RiboProInit_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Fijalkowska17_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Fijalkowska 2017 (Fijalkowska17_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Fijalkowska17_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Fijalkowska17_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Gameiro18_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Gameiro 2018 (Gameiro18_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Gameiro18_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Gameiro18_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Khajuria18_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Khajuria 2018 (Khajuria18_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Khajuria18_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Khajuria18_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Arango18_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Arango 2018 (Arango18_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Arango18_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Arango18_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Iwasaki19_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Iwasaki 2019 (Iwasaki19_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Iwasaki19_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Iwasaki19_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Clamer18_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Clamer 2018 (Clamer18_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Clamer18_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Clamer18_RiboProElong_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Chen20_RiboProInit_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Chen 2020 (Chen20_RiboProInit_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Chen20_RiboProInit_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Chen20_RiboProInit_global_child.bw
mammal,Human,hg38,RP-ElongatingRibos,Global_RiboPro,Wagner20_RiboProElong_global_child,Mammal,Human,Dec. 2013 (GRCh38/hg38),Elongating Ribosomes (A-site),Global Aggregate,Wagner 2020 (Wagner20_RiboProElong_global_child),https://gwips.ucc.ie/downloads/download.php?tableName=Wagner20_RiboProElong_global_child&assemblyName=hg38,/home/labs/schwartzlab/Collaboration/databases/GWIPS/hg38/Wagner20_RiboProElong_global_child.bw
